time,position
276,"(117.661559, 23.636041, 0)"
276,"(117.532225, 23.55423, 0)"
276,"(117.391246, 23.497833, 0)"
276,"(117.567457, 23.656187, 0)"
276,"(117.799314, 23.600083, 0)"
282,"(117.494762, 23.52138, 0)"
282,"(117.459925, 23.486961, 0)"
282,"(117.634575, 23.577361, 0)"
282,"(117.652872, 23.588048, 0)"
282,"(117.759436, 23.730794, 0)"
282,"(117.616799, 23.60111, 0)"
282,"(117.604775, 23.680713, 0)"
282,"(117.640748, 23.627978, 0)"
282,"(117.60707, 23.609637, 0)"
282,"(117.704264, 23.585451, 0)"
282,"(117.827074, 23.600144, 0)"
282,"(117.663618, 23.635974, 0)"
282,"(117.531813, 23.553466, 0)"
282,"(117.389509, 23.499406, 0)"
282,"(117.569253, 23.655888, 0)"
282,"(117.800941, 23.600143, 0)"
288,"(117.499442, 23.518763, 0)"
288,"(117.748617, 23.586426, 0)"
288,"(117.632355, 23.578638, 0)"
288,"(117.651568, 23.588282, 0)"
288,"(117.758679, 23.731469, 0)"
288,"(117.617543, 23.601512, 0)"
288,"(117.603039, 23.682689, 0)"
288,"(117.644431, 23.62673, 0)"
288,"(117.611206, 23.608322, 0)"
288,"(117.706727, 23.584844, 0)"
288,"(117.828219, 23.600455, 0)"
288,"(117.663907, 23.63672, 0)"
288,"(117.531282, 23.552933, 0)"
288,"(117.393937, 23.49625, 0)"
288,"(117.567613, 23.657927, 0)"
294,"(117.46146, 23.486067, 0)"
294,"(117.748771, 23.586991, 0)"
294,"(117.638281, 23.576464, 0)"
294,"(117.652689, 23.587396, 0)"
294,"(117.761075, 23.731168, 0)"
294,"(117.622223, 23.599964, 0)"
294,"(117.605082, 23.682263, 0)"
294,"(117.610076, 23.609644, 0)"
294,"(117.70481, 23.585391, 0)"
294,"(117.830693, 23.600681, 0)"
294,"(117.665286, 23.636893, 0)"
294,"(117.530096, 23.55264, 0)"
294,"(117.570525, 23.656917, 0)"
294,"(117.803549, 23.600294, 0)"
300,"(117.49578, 23.521729, 0)"
300,"(117.46251, 23.485559, 0)"
300,"(117.74773, 23.587752, 0)"
300,"(117.63599, 23.577774, 0)"
300,"(117.654189, 23.586586, 0)"
300,"(117.760612, 23.731708, 0)"
300,"(117.622437, 23.600664, 0)"
300,"(117.606855, 23.682062, 0)"
300,"(117.643775, 23.627974, 0)"
300,"(117.708096, 23.584427, 0)"
300,"(117.664896, 23.637976, 0)"
300,"(117.53341, 23.54974, 0)"
300,"(117.393327, 23.497155, 0)"
300,"(117.800615, 23.600744, 0)"
306,"(117.496761, 23.521477, 0)"
306,"(117.459746, 23.487484, 0)"
306,"(117.747118, 23.588469, 0)"
306,"(117.640373, 23.576362, 0)"
306,"(117.652049, 23.587086, 0)"
306,"(117.76355, 23.731339, 0)"
306,"(117.622645, 23.601317, 0)"
306,"(117.607768, 23.682345, 0)"
306,"(117.646021, 23.627353, 0)"
306,"(117.612104, 23.610107, 0)"
306,"(117.712654, 23.583206, 0)"
306,"(117.82891, 23.601417, 0)"
306,"(117.667626, 23.637655, 0)"
306,"(117.53126, 23.550157, 0)"
306,"(117.571661, 23.658115, 0)"
306,"(117.799966, 23.601075, 0)"
312,"(117.497067, 23.521585, 0)"
312,"(117.749431, 23.588605, 0)"
312,"(117.639456, 23.57711, 0)"
312,"(117.654465, 23.585894, 0)"
312,"(117.764649, 23.731342, 0)"
312,"(117.623443, 23.60159, 0)"
312,"(117.645504, 23.628133, 0)"
312,"(117.611533, 23.611178, 0)"
312,"(117.830798, 23.601661, 0)"
312,"(117.666868, 23.638751, 0)"
312,"(117.533587, 23.547827, 0)"
312,"(117.572683, 23.658348, 0)"
318,"(117.753289, 23.588344, 0)"
318,"(117.636395, 23.578725, 0)"
318,"(117.765895, 23.731498, 0)"
318,"(117.606902, 23.684576, 0)"
318,"(117.647683, 23.627582, 0)"
318,"(117.614177, 23.610529, 0)"
318,"(117.709677, 23.584089, 0)"
318,"(117.829385, 23.602026, 0)"
318,"(117.531176, 23.548263, 0)"
318,"(117.39462, 23.496709, 0)"
318,"(117.572734, 23.659262, 0)"
318,"(117.805029, 23.600965, 0)"
324,"(117.498261, 23.52152, 0)"
324,"(117.462427, 23.486018, 0)"
324,"(117.753509, 23.588859, 0)"
324,"(117.655783, 23.584677, 0)"
324,"(117.621958, 23.603837, 0)"
324,"(117.646638, 23.628536, 0)"
324,"(117.614952, 23.610926, 0)"
324,"(117.7129, 23.583151, 0)"
324,"(117.670425, 23.63887, 0)"
324,"(117.532294, 23.546675, 0)"
324,"(117.397087, 23.495048, 0)"
324,"(117.573596, 23.659604, 0)"
324,"(117.803978, 23.601279, 0)"
330,"(117.502409, 23.519326, 0)"
330,"(117.464367, 23.484947, 0)"
330,"(117.750747, 23.589979, 0)"
330,"(117.639897, 23.577952, 0)"
330,"(117.654973, 23.584712, 0)"
330,"(117.765535, 23.732376, 0)"
330,"(117.624626, 23.603258, 0)"
330,"(117.610945, 23.683881, 0)"
330,"(117.649396, 23.627753, 0)"
330,"(117.615806, 23.611245, 0)"
330,"(117.709583, 23.584152, 0)"
330,"(117.835641, 23.602397, 0)"
330,"(117.669085, 23.640303, 0)"
330,"(117.533124, 23.545268, 0)"
330,"(117.395402, 23.496476, 0)"
330,"(117.574401, 23.660018, 0)"
330,"(117.808198, 23.601059, 0)"
336,"(117.501818, 23.519988, 0)"
336,"(117.464311, 23.485048, 0)"
336,"(117.754528, 23.589776, 0)"
336,"(117.637888, 23.579149, 0)"
336,"(117.768345, 23.732047, 0)"
336,"(117.625868, 23.603378, 0)"
336,"(117.610983, 23.684764, 0)"
336,"(117.651064, 23.627476, 0)"
336,"(117.614613, 23.612567, 0)"
336,"(117.830849, 23.60297, 0)"
336,"(117.672625, 23.63969, 0)"
336,"(117.530629, 23.545723, 0)"
336,"(117.39735, 23.495164, 0)"
336,"(117.578637, 23.658244, 0)"
336,"(117.808039, 23.601253, 0)"
342,"(117.753935, 23.590405, 0)"
342,"(117.657429, 23.583147, 0)"
342,"(117.768383, 23.732438, 0)"
342,"(117.626271, 23.603966, 0)"
342,"(117.612021, 23.685, 0)"
342,"(117.652748, 23.627168, 0)"
342,"(117.617766, 23.611773, 0)"
342,"(117.710899, 23.583815, 0)"
342,"(117.836113, 23.603024, 0)"
342,"(117.671577, 23.640871, 0)"
342,"(117.531772, 23.544174, 0)"
342,"(117.395256, 23.497006, 0)"
342,"(117.575799, 23.661006, 0)"
342,"(117.809653, 23.60131, 0)"
348,"(117.502087, 23.520441, 0)"
348,"(117.468437, 23.482773, 0)"
348,"(117.754534, 23.59088, 0)"
348,"(117.638978, 23.579365, 0)"
348,"(117.657539, 23.582823, 0)"
348,"(117.767566, 23.733064, 0)"
348,"(117.62868, 23.603546, 0)"
348,"(117.611183, 23.686371, 0)"
348,"(117.650634, 23.628509, 0)"
348,"(117.617087, 23.612806, 0)"
348,"(117.715844, 23.582464, 0)"
348,"(117.837804, 23.60335, 0)"
348,"(117.674224, 23.640682, 0)"
348,"(117.535315, 23.541179, 0)"
348,"(117.400396, 23.49334, 0)"
348,"(117.576291, 23.661579, 0)"
348,"(117.811115, 23.601348, 0)"
354,"(117.503581, 23.51986, 0)"
354,"(117.756721, 23.591029, 0)"
354,"(117.645721, 23.576899, 0)"
354,"(117.657263, 23.582571, 0)"
354,"(117.770234, 23.732684, 0)"
354,"(117.627347, 23.604897, 0)"
354,"(117.613873, 23.685557, 0)"
354,"(117.652094, 23.628389, 0)"
354,"(117.713605, 23.583045, 0)"
354,"(117.836906, 23.603641, 0)"
354,"(117.673692, 23.641607, 0)"
354,"(117.533867, 23.541093, 0)"
354,"(117.398884, 23.494743, 0)"
354,"(117.580976, 23.659481, 0)"
354,"(117.809416, 23.601656, 0)"
360,"(117.507127, 23.51807, 0)"
360,"(117.466405, 23.48425, 0)"
360,"(117.756917, 23.591493, 0)"
360,"(117.643336, 23.578227, 0)"
360,"(117.659645, 23.581304, 0)"
360,"(117.770954, 23.732932, 0)"
360,"(117.632189, 23.603346, 0)"
360,"(117.612797, 23.687086, 0)"
360,"(117.6529, 23.628487, 0)"
360,"(117.618687, 23.613544, 0)"
360,"(117.718065, 23.58191, 0)"
360,"(117.838572, 23.603976, 0)"
360,"(117.674704, 23.642098, 0)"
360,"(117.530766, 23.541891, 0)"
360,"(117.398299, 23.495326, 0)"
360,"(117.578101, 23.662333, 0)"
366,"(117.501983, 23.521486, 0)"
366,"(117.465493, 23.484843, 0)"
366,"(117.644801, 23.577961, 0)"
366,"(117.660749, 23.580608, 0)"
366,"(117.769997, 23.733579, 0)"
366,"(117.629337, 23.605414, 0)"
366,"(117.616623, 23.685581, 0)"
366,"(117.655824, 23.627644, 0)"
366,"(117.619535, 23.613868, 0)"
366,"(117.7164, 23.582362, 0)"
366,"(117.839963, 23.604227, 0)"
366,"(117.674588, 23.642949, 0)"
366,"(117.532728, 23.539792, 0)"
366,"(117.398351, 23.49544, 0)"
366,"(117.580866, 23.661469, 0)"
366,"(117.812551, 23.601774, 0)"
372,"(117.507133, 23.518663, 0)"
372,"(117.470488, 23.481841, 0)"
372,"(117.760041, 23.592006, 0)"
372,"(117.65954, 23.580792, 0)"
372,"(117.770548, 23.733829, 0)"
372,"(117.616986, 23.686204, 0)"
372,"(117.65476, 23.628604, 0)"
372,"(117.624332, 23.612239, 0)"
372,"(117.717892, 23.582029, 0)"
372,"(117.839649, 23.604522, 0)"
372,"(117.532126, 23.539249, 0)"
372,"(117.402257, 23.492784, 0)"
372,"(117.582484, 23.661296, 0)"
372,"(117.812043, 23.601996, 0)"
378,"(117.506723, 23.519224, 0)"
378,"(117.469738, 23.482399, 0)"
378,"(117.757888, 23.592982, 0)"
378,"(117.642706, 23.579494, 0)"
378,"(117.659439, 23.580545, 0)"
378,"(117.63238, 23.605439, 0)"
378,"(117.61204, 23.690143, 0)"
378,"(117.654704, 23.62901, 0)"
378,"(117.624815, 23.612699, 0)"
378,"(117.72065, 23.581286, 0)"
378,"(117.839743, 23.604848, 0)"
378,"(117.676638, 23.643781, 0)"
378,"(117.529614, 23.539767, 0)"
378,"(117.405247, 23.490777, 0)"
378,"(117.585379, 23.660384, 0)"
378,"(117.814076, 23.602023, 0)"
384,"(117.471279, 23.481561, 0)"
384,"(117.758748, 23.593412, 0)"
384,"(117.645325, 23.578731, 0)"
384,"(117.662248, 23.579081, 0)"
384,"(117.774555, 23.733622, 0)"
384,"(117.63511, 23.604908, 0)"
384,"(117.616088, 23.688512, 0)"
384,"(117.655174, 23.629287, 0)"
384,"(117.624473, 23.613595, 0)"
384,"(117.719779, 23.581531, 0)"
384,"(117.842166, 23.605146, 0)"
384,"(117.678368, 23.643912, 0)"
384,"(117.531934, 23.537515, 0)"
384,"(117.400622, 23.494264, 0)"
390,"(117.513032, 23.516216, 0)"
390,"(117.472555, 23.480936, 0)"
390,"(117.764775, 23.592806, 0)"
390,"(117.645978, 23.578835, 0)"
390,"(117.661188, 23.579177, 0)"
390,"(117.774757, 23.733925, 0)"
390,"(117.636004, 23.605213, 0)"
390,"(117.615528, 23.689691, 0)"
390,"(117.656804, 23.629062, 0)"
390,"(117.622864, 23.615102, 0)"
390,"(117.842127, 23.605422, 0)"
390,"(117.531023, 23.537048, 0)"
390,"(117.403123, 23.492563, 0)"
390,"(117.583802, 23.663289, 0)"
390,"(117.815578, 23.602225, 0)"
396,"(117.507797, 23.519481, 0)"
396,"(117.7593, 23.594382, 0)"
396,"(117.64834, 23.578241, 0)"
396,"(117.664343, 23.577708, 0)"
396,"(117.775401, 23.734219, 0)"
396,"(117.635771, 23.606023, 0)"
396,"(117.618278, 23.688756, 0)"
396,"(117.658513, 23.628756, 0)"
396,"(117.625972, 23.614362, 0)"
396,"(117.721116, 23.581121, 0)"
396,"(117.844053, 23.605646, 0)"
396,"(117.67847, 23.645465, 0)"
396,"(117.531293, 23.535974, 0)"
396,"(117.58496, 23.66341, 0)"
396,"(117.815938, 23.602431, 0)"
402,"(117.50624, 23.520767, 0)"
402,"(117.468497, 23.483553, 0)"
402,"(117.764685, 23.593904, 0)"
402,"(117.647941, 23.578755, 0)"
402,"(117.663555, 23.577684, 0)"
402,"(117.777999, 23.733957, 0)"
402,"(117.638664, 23.605423, 0)"
402,"(117.617094, 23.690476, 0)"
402,"(117.62678, 23.614675, 0)"
402,"(117.721422, 23.581121, 0)"
402,"(117.678777, 23.64613, 0)"
402,"(117.528085, 23.536868, 0)"
402,"(117.402917, 23.493158, 0)"
402,"(117.584513, 23.664696, 0)"
402,"(117.817545, 23.602439, 0)"
408,"(117.510648, 23.518491, 0)"
408,"(117.468836, 23.483464, 0)"
408,"(117.761779, 23.594944, 0)"
408,"(117.647543, 23.579206, 0)"
408,"(117.665354, 23.576731, 0)"
408,"(117.776455, 23.734599, 0)"
408,"(117.637029, 23.60691, 0)"
408,"(117.618164, 23.690653, 0)"
408,"(117.65877, 23.629507, 0)"
408,"(117.630152, 23.613759, 0)"
408,"(117.723121, 23.580665, 0)"
408,"(117.846073, 23.606191, 0)"
408,"(117.679704, 23.6466, 0)"
408,"(117.533144, 23.533003, 0)"
408,"(117.403135, 23.493133, 0)"
408,"(117.586067, 23.664569, 0)"
408,"(117.81626, 23.602737, 0)"
414,"(117.764232, 23.595129, 0)"
414,"(117.649929, 23.578615, 0)"
414,"(117.662116, 23.577609, 0)"
414,"(117.777675, 23.73473, 0)"
414,"(117.619404, 23.690766, 0)"
414,"(117.660844, 23.629052, 0)"
414,"(117.630915, 23.614124, 0)"
414,"(117.724588, 23.580338, 0)"
414,"(117.848307, 23.606499, 0)"
414,"(117.682517, 23.646315, 0)"
414,"(117.530314, 23.533799, 0)"
414,"(117.407671, 23.489996, 0)"
414,"(117.588821, 23.663846, 0)"
420,"(117.475115, 23.479901, 0)"
420,"(117.767134, 23.595114, 0)"
420,"(117.6516, 23.578322, 0)"
420,"(117.6656, 23.575978, 0)"
420,"(117.639099, 23.607379, 0)"
420,"(117.619049, 23.691828, 0)"
420,"(117.659424, 23.630107, 0)"
420,"(117.630431, 23.61519, 0)"
420,"(117.722685, 23.580815, 0)"
420,"(117.847525, 23.606865, 0)"
420,"(117.68279, 23.646991, 0)"
420,"(117.531073, 23.532345, 0)"
420,"(117.409028, 23.489199, 0)"
420,"(117.589525, 23.664274, 0)"
420,"(117.8216, 23.60266, 0)"
426,"(117.509861, 23.519885, 0)"
426,"(117.473937, 23.480581, 0)"
426,"(117.766409, 23.595743, 0)"
426,"(117.650678, 23.578935, 0)"
426,"(117.667865, 23.574879, 0)"
426,"(117.779946, 23.73499, 0)"
426,"(117.619359, 23.692493, 0)"
426,"(117.661756, 23.629584, 0)"
426,"(117.728932, 23.5792, 0)"
426,"(117.848785, 23.607097, 0)"
426,"(117.682501, 23.647852, 0)"
426,"(117.527858, 23.533236, 0)"
426,"(117.409319, 23.489205, 0)"
426,"(117.588398, 23.665839, 0)"
426,"(117.821885, 23.602842, 0)"
432,"(117.51196, 23.51901, 0)"
432,"(117.473014, 23.481338, 0)"
432,"(117.76467, 23.596629, 0)"
432,"(117.666731, 23.574958, 0)"
432,"(117.780644, 23.735178, 0)"
432,"(117.637262, 23.609614, 0)"
432,"(117.620513, 23.692629, 0)"
432,"(117.662437, 23.629727, 0)"
432,"(117.630342, 23.616634, 0)"
432,"(117.727852, 23.579475, 0)"
432,"(117.848383, 23.607349, 0)"
432,"(117.531398, 23.530267, 0)"
432,"(117.407894, 23.490314, 0)"
432,"(117.589431, 23.66611, 0)"
432,"(117.822457, 23.602948, 0)"
438,"(117.514825, 23.517698, 0)"
438,"(117.475977, 23.479604, 0)"
438,"(117.768872, 23.596416, 0)"
438,"(117.652982, 23.578685, 0)"
438,"(117.665537, 23.57503, 0)"
438,"(117.780025, 23.735673, 0)"
438,"(117.640107, 23.609026, 0)"
438,"(117.621162, 23.693126, 0)"
438,"(117.66039, 23.631035, 0)"
438,"(117.632032, 23.616487, 0)"
438,"(117.727365, 23.579569, 0)"
438,"(117.684545, 23.648732, 0)"
438,"(117.532648, 23.528629, 0)"
438,"(117.407302, 23.491019, 0)"
438,"(117.593445, 23.664505, 0)"
438,"(117.821851, 23.603129, 0)"
444,"(117.511704, 23.519697, 0)"
444,"(117.475966, 23.47973, 0)"
444,"(117.76768, 23.597127, 0)"
444,"(117.652811, 23.579129, 0)"
444,"(117.667432, 23.574033, 0)"
444,"(117.643589, 23.608188, 0)"
444,"(117.622287, 23.693398, 0)"
444,"(117.660972, 23.631187, 0)"
444,"(117.634693, 23.615984, 0)"
444,"(117.73032, 23.578872, 0)"
444,"(117.851515, 23.607944, 0)"
444,"(117.684632, 23.649408, 0)"
444,"(117.531606, 23.528301, 0)"
444,"(117.411575, 23.48805, 0)"
444,"(117.592916, 23.665742, 0)"
450,"(117.475436, 23.480112, 0)"
450,"(117.766985, 23.597838, 0)"
450,"(117.65719, 23.577802, 0)"
450,"(117.667476, 23.573709, 0)"
450,"(117.782468, 23.735881, 0)"
450,"(117.645321, 23.608096, 0)"
450,"(117.620653, 23.695165, 0)"
450,"(117.66686, 23.629177, 0)"
450,"(117.635682, 23.616235, 0)"
450,"(117.727784, 23.57945, 0)"
450,"(117.854601, 23.608288, 0)"
450,"(117.689678, 23.648293, 0)"
450,"(117.529565, 23.52853, 0)"
450,"(117.413317, 23.486982, 0)"
450,"(117.594009, 23.666008, 0)"
450,"(117.825354, 23.603271, 0)"
456,"(117.513346, 23.519451, 0)"
456,"(117.475676, 23.480047, 0)"
456,"(117.659476, 23.577221, 0)"
456,"(117.668413, 23.573021, 0)"
456,"(117.784822, 23.735725, 0)"
456,"(117.645251, 23.608812, 0)"
456,"(117.623055, 23.694556, 0)"
456,"(117.66784, 23.629149, 0)"
456,"(117.727045, 23.579641, 0)"
456,"(117.84957, 23.608563, 0)"
456,"(117.686939, 23.650176, 0)"
456,"(117.532675, 23.525859, 0)"
456,"(117.414148, 23.486617, 0)"
456,"(117.83042, 23.603167, 0)"
462,"(117.513148, 23.519807, 0)"
462,"(117.473682, 23.481411, 0)"
462,"(117.660062, 23.577314, 0)"
462,"(117.670248, 23.572001, 0)"
462,"(117.784679, 23.736101, 0)"
462,"(117.644961, 23.609657, 0)"
462,"(117.623644, 23.695024, 0)"
462,"(117.637303, 23.616914, 0)"
462,"(117.731959, 23.578446, 0)"
462,"(117.688585, 23.650311, 0)"
462,"(117.52773, 23.527649, 0)"
462,"(117.596772, 23.666043, 0)"
468,"(117.515944, 23.518465, 0)"
468,"(117.476885, 23.479555, 0)"
468,"(117.770845, 23.598727, 0)"
468,"(117.659584, 23.577702, 0)"
468,"(117.670126, 23.571706, 0)"
468,"(117.785898, 23.736234, 0)"
468,"(117.647325, 23.60935, 0)"
468,"(117.623917, 23.695758, 0)"
468,"(117.668583, 23.62971, 0)"
468,"(117.639296, 23.61675, 0)"
468,"(117.732294, 23.578401, 0)"
468,"(117.6898, 23.650669, 0)"
468,"(117.531842, 23.524419, 0)"
468,"(117.414898, 23.486345, 0)"
468,"(117.595801, 23.667561, 0)"
468,"(117.827027, 23.603601, 0)"
474,"(117.774556, 23.598613, 0)"
474,"(117.659124, 23.578277, 0)"
474,"(117.669938, 23.571504, 0)"
474,"(117.785805, 23.736637, 0)"
474,"(117.646219, 23.61048, 0)"
474,"(117.626546, 23.694957, 0)"
474,"(117.66866, 23.63012, 0)"
474,"(117.639221, 23.617469, 0)"
474,"(117.733462, 23.578098, 0)"
474,"(117.855927, 23.609382, 0)"
474,"(117.688707, 23.651916, 0)"
474,"(117.528258, 23.52549, 0)"
474,"(117.41411, 23.487063, 0)"
474,"(117.597686, 23.667367, 0)"
474,"(117.82902, 23.60367, 0)"
480,"(117.482004, 23.476674, 0)"
480,"(117.774165, 23.599223, 0)"
480,"(117.661155, 23.577847, 0)"
480,"(117.670704, 23.570872, 0)"
480,"(117.786419, 23.736821, 0)"
480,"(117.622958, 23.698089, 0)"
480,"(117.671272, 23.629494, 0)"
480,"(117.63932, 23.618116, 0)"
480,"(117.732015, 23.578462, 0)"
480,"(117.859394, 23.609694, 0)"
480,"(117.690149, 23.652115, 0)"
480,"(117.526641, 23.525473, 0)"
480,"(117.415036, 23.486606, 0)"
480,"(117.596549, 23.669022, 0)"
480,"(117.829522, 23.603823, 0)"
486,"(117.518459, 23.517917, 0)"
486,"(117.47755, 23.479386, 0)"
486,"(117.773697, 23.599877, 0)"
486,"(117.664172, 23.577049, 0)"
486,"(117.670927, 23.57049, 0)"
486,"(117.786478, 23.737158, 0)"
486,"(117.648801, 23.610693, 0)"
486,"(117.626093, 23.697006, 0)"
486,"(117.669507, 23.630614, 0)"
486,"(117.640124, 23.618492, 0)"
486,"(117.736905, 23.577242, 0)"
486,"(117.856663, 23.609974, 0)"
486,"(117.692294, 23.652126, 0)"
486,"(117.528308, 23.523569, 0)"
486,"(117.41433, 23.487195, 0)"
486,"(117.59961, 23.667984, 0)"
486,"(117.83195, 23.603869, 0)"
492,"(117.5194, 23.517761, 0)"
492,"(117.777704, 23.599735, 0)"
492,"(117.662902, 23.577798, 0)"
492,"(117.6736, 23.569214, 0)"
492,"(117.787749, 23.73725, 0)"
492,"(117.652343, 23.609901, 0)"
492,"(117.627332, 23.697083, 0)"
492,"(117.670368, 23.630657, 0)"
492,"(117.641682, 23.618472, 0)"
492,"(117.732601, 23.578189, 0)"
492,"(117.86243, 23.610345, 0)"
492,"(117.695103, 23.6518, 0)"
492,"(117.416459, 23.485935, 0)"
492,"(117.830473, 23.604045, 0)"
498,"(117.51919, 23.51814, 0)"
498,"(117.479779, 23.478258, 0)"
498,"(117.776598, 23.600493, 0)"
498,"(117.664919, 23.577351, 0)"
498,"(117.672742, 23.569206, 0)"
498,"(117.787279, 23.737709, 0)"
498,"(117.650915, 23.611278, 0)"
498,"(117.62753, 23.697868, 0)"
498,"(117.673273, 23.629966, 0)"
498,"(117.64232, 23.61889, 0)"
498,"(117.736927, 23.577193, 0)"
498,"(117.859521, 23.610538, 0)"
498,"(117.530126, 23.520725, 0)"
498,"(117.419694, 23.483834, 0)"
498,"(117.601203, 23.668819, 0)"
498,"(117.835124, 23.60392, 0)"
504,"(117.521176, 23.517298, 0)"
504,"(117.480869, 23.47766, 0)"
504,"(117.778791, 23.6006, 0)"
504,"(117.661757, 23.578894, 0)"
504,"(117.670517, 23.569606, 0)"
504,"(117.787015, 23.7381, 0)"
504,"(117.653623, 23.610711, 0)"
504,"(117.630794, 23.696725, 0)"
504,"(117.673278, 23.630431, 0)"
504,"(117.64733, 23.617369, 0)"
504,"(117.734786, 23.577692, 0)"
504,"(117.692055, 23.654561, 0)"
504,"(117.529155, 23.520325, 0)"
504,"(117.419726, 23.483949, 0)"
504,"(117.602684, 23.668778, 0)"
504,"(117.832497, 23.604193, 0)"
510,"(117.517106, 23.519868, 0)"
510,"(117.475648, 23.480877, 0)"
510,"(117.777446, 23.601393, 0)"
510,"(117.661696, 23.579229, 0)"
510,"(117.6726, 23.568621, 0)"
510,"(117.789036, 23.738031, 0)"
510,"(117.631073, 23.697467, 0)"
510,"(117.672062, 23.631234, 0)"
510,"(117.645412, 23.618858, 0)"
510,"(117.734977, 23.577563, 0)"
510,"(117.861828, 23.61113, 0)"
510,"(117.694213, 23.654553, 0)"
510,"(117.531365, 23.518147, 0)"
510,"(117.418064, 23.48522, 0)"
510,"(117.602864, 23.669577, 0)"
510,"(117.834736, 23.604223, 0)"
516,"(117.52228, 23.517334, 0)"
516,"(117.479929, 23.478431, 0)"
516,"(117.777414, 23.601826, 0)"
516,"(117.665662, 23.578045, 0)"
516,"(117.670395, 23.568983, 0)"
516,"(117.791169, 23.738006, 0)"
516,"(117.653963, 23.611967, 0)"
516,"(117.628819, 23.699702, 0)"
516,"(117.644, 23.62032, 0)"
516,"(117.740131, 23.576415, 0)"
516,"(117.862364, 23.611407, 0)"
516,"(117.693154, 23.65568, 0)"
516,"(117.527666, 23.519295, 0)"
516,"(117.418737, 23.484878, 0)"
516,"(117.60369, 23.669966, 0)"
516,"(117.837673, 23.60424, 0)"
522,"(117.522406, 23.517427, 0)"
522,"(117.481463, 23.477656, 0)"
522,"(117.777536, 23.602325, 0)"
522,"(117.663292, 23.579173, 0)"
522,"(117.791372, 23.738271, 0)"
522,"(117.65402, 23.612615, 0)"
522,"(117.630101, 23.699715, 0)"
522,"(117.674196, 23.631263, 0)"
522,"(117.647558, 23.619367, 0)"
522,"(117.740524, 23.576326, 0)"
522,"(117.862312, 23.611658, 0)"
522,"(117.694831, 23.655879, 0)"
522,"(117.530487, 23.516736, 0)"
522,"(117.416592, 23.486627, 0)"
522,"(117.839407, 23.604389, 0)"
528,"(117.482515, 23.477106, 0)"
528,"(117.784167, 23.601854, 0)"
528,"(117.667413, 23.577988, 0)"
528,"(117.675345, 23.566688, 0)"
528,"(117.791945, 23.738514, 0)"
528,"(117.655065, 23.612909, 0)"
528,"(117.632897, 23.698892, 0)"
528,"(117.675582, 23.631121, 0)"
528,"(117.646621, 23.62043, 0)"
528,"(117.738073, 23.576802, 0)"
528,"(117.863373, 23.611992, 0)"
528,"(117.697475, 23.6557, 0)"
528,"(117.532202, 23.514899, 0)"
528,"(117.423666, 23.48178, 0)"
528,"(117.604961, 23.670984, 0)"
528,"(117.835911, 23.604578, 0)"
534,"(117.524572, 23.516866, 0)"
534,"(117.482949, 23.476915, 0)"
534,"(117.781758, 23.602753, 0)"
534,"(117.66845, 23.577921, 0)"
534,"(117.795025, 23.73825, 0)"
534,"(117.657594, 23.612487, 0)"
534,"(117.631115, 23.700831, 0)"
534,"(117.677705, 23.630767, 0)"
534,"(117.648993, 23.6201, 0)"
534,"(117.738748, 23.576633, 0)"
534,"(117.863939, 23.612236, 0)"
534,"(117.528579, 23.515911, 0)"
534,"(117.422514, 23.48274, 0)"
534,"(117.608185, 23.669957, 0)"
534,"(117.840603, 23.604586, 0)"
540,"(117.521162, 23.519063, 0)"
540,"(117.670005, 23.577681, 0)"
540,"(117.675061, 23.566044, 0)"
540,"(117.795113, 23.738595, 0)"
540,"(117.660495, 23.611994, 0)"
540,"(117.633322, 23.700339, 0)"
540,"(117.676666, 23.631524, 0)"
540,"(117.648407, 23.621012, 0)"
540,"(117.738578, 23.57661, 0)"
540,"(117.863193, 23.612495, 0)"
540,"(117.699836, 23.65637, 0)"
540,"(117.528207, 23.515203, 0)"
540,"(117.421853, 23.483325, 0)"
540,"(117.84145, 23.604699, 0)"
546,"(117.525922, 23.516624, 0)"
546,"(117.486162, 23.475208, 0)"
546,"(117.785315, 23.603183, 0)"
546,"(117.667978, 23.578674, 0)"
546,"(117.796038, 23.73877, 0)"
546,"(117.649959, 23.621022, 0)"
546,"(117.745319, 23.575193, 0)"
546,"(117.867702, 23.612887, 0)"
546,"(117.697354, 23.658128, 0)"
546,"(117.528347, 23.514224, 0)"
546,"(117.419695, 23.485094, 0)"
546,"(117.606435, 23.672772, 0)"
546,"(117.840795, 23.604879, 0)"
552,"(117.52259, 23.518857, 0)"
552,"(117.481154, 23.478193, 0)"
552,"(117.785699, 23.603705, 0)"
552,"(117.669525, 23.578463, 0)"
552,"(117.678239, 23.56432, 0)"
